12.075	-80	
12.1	-80	
12.125	-80	
12.15	-80	
12.175	-80	
12.2	-80	
12.225	-80	
12.25	-80	
12.275	-80	
12.3	-80	
12.325	-80	
12.35	-80	
12.375	-80	
12.4	-80	
12.425	-80	
12.45	-80	
12.475	-80	
12.5	-80	
12.525	-80	
12.55	-80	
12.575	-80	
12.6	-80	
12.625	-80	
12.65	-80	
12.675	-80	
12.7	-80	
12.725	-80	
12.75	-80	
12.775	-80	
12.8	-80	
12.825	-80	
12.85	-80	
12.875	-80	
12.9	-80	
12.925	-80	
12.95	-80	
12.975	-80	
13	-80	
13.025	-80	
13.05	-80	
13.075	-80	
13.1	-80	
13.125	-80	
13.15	-80	
13.175	-80	
13.2	-80	
13.225	-80	
13.25	-80	
13.275	-80	
13.3	-80	
13.325	-80	
13.35	-80	
13.375	-80	
13.4	-80	
13.425	-80	
13.45	-80	
13.475	-80	
13.5	-80	
13.525	-80	
13.55	-80	
13.575	-80	
13.6	-80	
13.625	-80	
13.65	-80	
13.675	-80	
13.7	-80	
13.725	-80	
13.75	-80	
13.775	-80	
13.8	-80	
13.825	-80	
13.85	-80	
13.875	-80	
13.9	-80	
13.925	-80	
13.95	-80	
13.975	-80	
14	-80	
14.025	-80	
14.05	-80	
14.075	-80	
14.1	-80	
14.125	-80	
14.15	-80	
14.175	-80	
14.2	-80	
14.225	-80	
14.25	-80	
14.275	-80	
14.3	-80	
14.325	-80	
14.35	-80	
14.375	-80	
14.4	-80	
14.425	-80	
14.45	-80	
14.475	-80	
14.5	-80	
14.525	-80	
14.55	-80	
14.575	-80	
14.6	-80	
14.625	-80	
14.65	-80	
14.675	-80	
14.7	-80	
14.725	-80	
14.75	-80	
14.775	-80	
14.8	-80	
14.825	-80	
14.85	-80	
14.875	-80	
14.9	-80	
14.925	-80	
14.95	-80	
14.975	-80	
15	-80	
15.025	-80	
15.05	-80	
15.075	-80	
15.1	-80	
15.125	-80	
15.15	-80	
15.175	-80	
15.2	-80	
15.225	-80	
15.25	-80	
15.275	-80	
15.3	-80	
15.325	-80	
15.35	-80	
15.375	-80	
15.4	-80	
15.425	-80	
15.45	-80	
15.475	-80	
15.5	-80	
15.525	-80	
15.55	-80	
15.575	-80	
15.6	-80	
15.625	-80	
15.65	-80	
15.675	-80	
15.7	-80	
15.725	-80	
15.75	-80	
15.775	-80	
15.8	-80	
15.825	-80	
15.85	-80	
15.875	-80	
15.9	-80	
15.925	-80	
15.95	-80	
15.975	-80	
16	-80	
16.025	-80	
16.05	-80	
16.075	-80	
16.1	-80	
16.125	-80	
16.15	-80	
16.175	-80	
16.2	-80	
16.225	-80	
16.25	-80	
16.275	-80	
16.3	-80	
16.325	-80	
16.35	-80	
16.375	-80	
16.4	-80	
16.425	-80	
16.45	-80	
16.475	-80	
16.5	-80	
16.525	-80	
16.55	-80	
16.575	-80	
16.6	-80	
16.625	-80	
16.65	-80	
16.675	-80	
16.7	-80	
16.725	-80	
16.75	-80	
16.775	-80	
16.8	-80	
16.825	-80	
16.85	-80	
16.875	-80	
16.9	-80	
16.925	-80	
16.95	-80	
16.975	-80	
17	-80	
17.025	-80	
17.05	-80	
17.075	-80	
17.1	-80	
17.125	-80	
17.15	-80	
17.175	-80	
17.2	-80	
17.225	-80	
17.25	-80	
17.275	-80	
17.3	-80	
17.325	-80	
17.35	-80	
17.375	-80	
17.4	-80	
17.425	-80	
17.45	-80	
17.475	-80	
17.5	-80	
17.525	-80	
17.55	-80	
17.575	-80	
17.6	-80	
17.625	-80	
17.65	-80	
17.675	-80	
17.7	-80	
17.725	-80	
17.75	-80	
17.775	-80	
17.8	-80	
17.825	-80	
17.85	-80	
17.875	-80	
17.9	-80	
17.925	-80	
17.95	-80	
17.975	-80	
18	-80	
18.025	-80	
18.05	-80	
18.075	-80	
18.1	-80	
18.125	-80	
18.15	-80	
18.175	-80	
18.2	-80	
18.225	-80	
18.25	-80	
18.275	-80	
18.3	-80	
18.325	-80	
18.35	-80	
18.375	-80	
18.4	-80	
18.425	-80	
18.45	-80	
18.475	-80	
18.5	-80	
18.525	-80	
18.55	-80	
18.575	-80	
18.6	-80	
18.625	-80	
18.65	-80	
18.675	-80	
18.7	-80	
18.725	-80	
18.75	-80	
18.775	-80	
18.8	-80	
18.825	-80	
18.85	-80	
18.875	-80	
18.9	-80	
18.925	-80	
18.95	-80	
18.975	-80	
19	-80	
19.025	-80	
19.05	-80	
19.075	-80	
19.1	-80	
19.125	-80	
19.15	-80	
19.175	-80	
19.2	-80	
19.225	-80	
19.25	-80	
19.275	-80	
19.3	-80	
19.325	-80	
19.35	-80	
19.375	-80	
19.4	-80	
19.425	-80	
19.45	-80	
19.475	-80	
19.5	-80	
19.525	-80	
19.55	-80	
19.575	-80	
19.6	-80	
19.625	-80	
19.65	-80	
19.675	-80	
19.7	-80	
19.725	-80	
19.75	-80	
19.775	-80	
19.8	-80	
19.825	-80	
19.85	-80	
19.875	-80	
19.9	-80	
19.925	-80	
19.95	-80	
19.975	-80	
20	-80	
20.025	-80	
20.05	-80	
20.075	-80	
20.1	-80	
20.125	-80	
20.15	-80	
20.175	-80	
20.2	-80	
20.225	-80	
20.25	-80	
20.275	-80	
20.3	-80	
20.325	-80	
20.35	-80	
20.375	-80	
20.4	-80	
20.425	-80	
20.45	-80	
20.475	-80	
20.5	-80	
20.525	-80	
20.55	-80	
20.575	-80	
20.6	-80	
20.625	-80	
20.65	-80	
20.675	-80	
20.7	-80	
20.725	-80	
20.75	-80	
20.775	-80	
20.8	-80	
20.825	-80	
20.85	-80	
20.875	-80	
20.9	-80	
20.925	-80	
20.95	-80	
20.975	-80	
21	-80	
21.025	-80	
21.05	-80	
21.075	-80	
21.1	-80	
21.125	-80	
21.15	-80	
21.175	-80	
21.2	-80	
21.225	-80	
21.25	-80	
21.275	-80	
21.3	-80	
21.325	-80	
21.35	-80	
21.375	-80	
21.4	-80	
21.425	-80	
21.45	-80	
21.475	-80	
21.5	-80	
21.525	-80	
21.55	-80	
21.575	-80	
21.6	-80	
21.625	-80	
21.65	-80	
21.675	-80	
21.7	-80	
21.725	-80	
21.75	-80	
21.775	-80	
21.8	-80	
21.825	-80	
21.85	-80	
21.875	-80	
21.9	-80	
21.925	-80	
21.95	-80	
21.975	-80	
22	-80	
22.025	-80	
22.05	-80	
22.075	-80	
22.1	-80	
22.125	-80	
22.15	-80	
22.175	-80	
22.2	-80	
22.225	-80	
22.25	-80	
22.275	-80	
22.3	-80	
22.325	-80	
22.35	-80	
22.375	-80	
22.4	-80	
22.425	-80	
22.45	-80	
22.475	-80	
22.5	-80	
22.525	-80	
22.55	-80	
22.575	-80	
22.6	-80	
22.625	-80	
22.65	-80	
22.675	-80	
22.7	-80	
22.725	-80	
22.75	-80	
22.775	-80	
22.8	-80	
22.825	-80	
22.85	-80	
22.875	-80	
22.9	-80	
22.925	-80	
22.95	-80	
22.975	-80	
23	-80	
23.025	-80	
23.05	-80	
23.075	-80	
23.1	-80	
23.125	-80	
23.15	-80	
23.175	-80	
23.2	-80	
23.225	-80	
23.25	-80	
23.275	-80	
23.3	-80	
23.325	-80	
23.35	-80	
23.375	-80	
23.4	-80	
23.425	-80	
23.45	-80	
23.475	-80	
23.5	-80	
23.525	-80	
23.55	-80	
23.575	-80	
23.6	-80	
23.625	-80	
23.65	-80	
23.675	-80	
23.7	-80	
23.725	-80	
23.75	-80	
23.775	-80	
23.8	-80	
23.825	-80	
23.85	-80	
23.875	-80	
23.9	-80	
23.925	-80	
23.95	-80	
23.975	-80	
24	-80	
24.025	-80	
24.05	-80	
24.075	-80	
24.1	-80	
24.125	-80	
24.15	-80	
24.175	-80	
24.2	-80	
24.225	-80	
24.25	-80	
24.275	-80	
24.3	-80	
24.325	-80	
24.35	-80	
24.375	-80	
24.4	-80	
24.425	-80	
24.45	-80	
24.475	-80	
24.5	-80	
24.525	-80	
24.55	-80	
24.575	-80	
24.6	-80	
24.625	-80	
24.65	-80	
24.675	-80	
24.7	-80	
24.725	-80	
24.75	-80	
24.775	-80	
24.8	-80	
24.825	-80	
24.85	-80	
24.875	-80	
24.9	-80	
24.925	-80	
24.95	-80	
24.975	-80	
25	-80	
25.025	-80	
25.05	-80	
25.075	-80	
25.1	-80	
25.125	-80	
25.15	-80	
25.175	-80	
25.2	-80	
25.225	-80	
25.25	-80	
25.275	-80	
25.3	-80	
25.325	-80	
25.35	-80	
25.375	-80	
25.4	-80	
25.425	-80	
25.45	-80	
25.475	-80	
25.5	-80	
25.525	-80	
25.55	-80	
25.575	-80	
25.6	-80	
25.625	-80	
25.65	-80	
25.675	-80	
25.7	-80	
25.725	-80	
25.75	-80	
25.775	-80	
25.8	-80	
25.825	-80	
25.85	-80	
25.875	-80	
25.9	-80	
25.925	-80	
25.95	-80	
25.975	-80	
26	-80	
26.025	-80	
26.05	-80	
26.075	-80	
26.1	-80	
26.125	-80	
26.15	-80	
26.175	-80	
26.2	-80	
26.225	-80	
26.25	-80	
26.275	-80	
26.3	-80	
26.325	-80	
26.35	-80	
26.375	-80	
26.4	-80	
26.425	-80	
26.45	-80	
26.475	-80	
26.5	-80	
26.525	-80	
26.55	-80	
26.575	-80	
26.6	-80	
26.625	-80	
26.65	-80	
26.675	-80	
26.7	-80	
26.725	-80	
26.75	-80	
26.775	-80	
26.8	-80	
26.825	-80	
26.85	-80	
26.875	-80	
26.9	-80	
26.925	-80	
26.95	-80	
26.975	-80	
27	-80	
27.025	-80	
27.05	-80	
27.075	-80	
27.1	-80	
27.125	-80	
27.15	-80	
27.175	-80	
27.2	-80	
27.225	-80	
27.25	-80	
27.275	-80	
27.3	-80	
27.325	-80	
27.35	-80	
27.375	-80	
27.4	-80	
27.425	-80	
27.45	-80	
27.475	-80	
27.5	-80	
27.525	-80	
27.55	-80	
27.575	-80	
27.6	-80	
27.625	-80	
27.65	-80	
27.675	-80	
27.7	-80	
27.725	-80	
27.75	-80	
27.775	-80	
27.8	-80	
27.825	-80	
27.85	-80	
27.875	-80	
27.9	-80	
27.925	-80	
27.95	-80	
27.975	-80	
28	-80	
28.025	-80	
28.05	-80	
28.075	-80	
28.1	-80	
28.125	-80	
28.15	-80	
28.175	-80	
28.2	-80	
28.225	-80	
28.25	-80	
28.275	-80	
28.3	-80	
28.325	-80	
28.35	-80	
28.375	-80	
28.4	-80	
28.425	-80	
28.45	-80	
28.475	-80	
28.5	-80	
28.525	-80	
28.55	-80	
28.575	-80	
28.6	-80	
28.625	-80	
28.65	-80	
28.675	-80	
28.7	-80	
28.725	-80	
28.75	-80	
28.775	-80	
28.8	-80	
28.825	-80	
28.85	-80	
28.875	-80	
28.9	-80	
28.925	-80	
28.95	-80	
28.975	-80	
29	-80	
29.025	-80	
29.05	-80	
29.075	-80	
29.1	-80	
29.125	-80	
29.15	-80	
29.175	-80	
29.2	-80	
29.225	-80	
29.25	-80	
29.275	-80	
29.3	-80	
29.325	-80	
29.35	-80	
29.375	-80	
29.4	-80	
29.425	-80	
29.45	-80	
29.475	-80	
29.5	-80	
29.525	-80	
29.55	-80	
29.575	-80	
29.6	-80	
29.625	-80	
29.65	-80	
29.675	-80	
29.7	-80	
29.725	-80	
29.75	-80	
29.775	-80	
29.8	-80	
29.825	-80	
29.85	-80	
29.875	-80	
29.9	-80	
29.925	-80	
29.95	-80	
29.975	-80	
30	-80	
30.025	-80	
30.05	-80	
30.075	-80	
30.1	-80	
30.125	-80	
30.15	-80	
30.175	-80	
30.2	-80	
30.225	-80	
30.25	-80	
30.275	-80	
30.3	-80	
30.325	-80	
30.35	-80	
30.375	-80	
30.4	-80	
30.425	-80	
30.45	-80	
30.475	-80	
30.5	-80	
30.525	-80	
30.55	-80	
30.575	-80	
30.6	-80	
30.625	-80	
30.65	-80	
30.675	-80	
30.7	-80	
30.725	-80	
30.75	-80	
30.775	-80	
30.8	-80	
30.825	-80	
30.85	-80	
30.875	-80	
30.9	-80	
30.925	-80	
30.95	-80	
30.975	-80	
31	-80	
31.025	-80	
31.05	-80	
31.075	-80	
31.1	-80	
31.125	-80	
31.15	-80	
31.175	-80	
31.2	-80	
31.225	-80	
31.25	-80	
31.275	-80	
31.3	-80	
31.325	-80	
31.35	-80	
31.375	-80	
31.4	-80	
31.425	-80	
31.45	-80	
31.475	-80	
31.5	-80	
31.525	-80	
31.55	-80	
31.575	-80	
31.6	-80	
31.625	-80	
31.65	-80	
31.675	-80	
31.7	-80	
31.725	-80	
31.75	-80	
31.775	-80	
31.8	-80	
31.825	-80	
31.85	-80	
31.875	-80	
31.9	-80	
31.925	-80	
31.95	-80	
31.975	-80	
32	-80	
32.025	-80	
32.05	-80	
32.075	-80	
32.1	-80	
32.125	-80	
32.15	-80	
32.175	-80	
32.2	-80	
32.225	-80	
32.25	-80	
32.275	-80	
32.3	-80	
32.325	-80	
32.35	-80	
32.375	-80	
32.4	-80	
32.425	-80	
32.45	-80	
32.475	-80	
32.5	-80	
32.525	-80	
32.55	-80	
32.575	-80	
32.6	-80	
32.625	-80	
32.65	-80	
32.675	-80	
32.7	-80	
32.725	-80	
32.75	-80	
32.775	-80	
32.8	-80	
32.825	-80	
32.85	-80	
32.875	-80	
32.9	-80	
32.925	-80	
32.95	-80	
32.975	-80	
33	-80	
33.025	-80	
33.05	-80	
33.075	-80	
33.1	-80	
33.125	-80	
33.15	-80	
33.175	-80	
33.2	-80	
33.225	-80	
33.25	-80	
33.275	-80	
33.3	-80	
33.325	-80	
33.35	-80	
33.375	-80	
33.4	-80	
33.425	-80	
33.45	-80	
33.475	-80	
33.5	-80	
33.525	-80	
33.55	-80	
33.575	-80	
33.6	-80	
33.625	-80	
33.65	-80	
33.675	-80	
33.7	-80	
33.725	-80	
33.75	-80	
33.775	-80	
33.8	-80	
33.825	-80	
33.85	-80	
33.875	-80	
33.9	-80	
33.925	-80	
33.95	-80	
33.975	-80	
34	-80	
34.025	-80	
34.05	-80	
34.075	-80	
34.1	-80	
34.125	-80	
34.15	-80	
34.175	-80	
34.2	-80	
34.225	-80	
34.25	-80	
34.275	-80	
34.3	-80	
34.325	-80	
34.35	-80	
34.375	-80	
34.4	-80	
34.425	-80	
34.45	-80	
34.475	-80	
34.5	-80	
34.525	-80	
34.55	-80	
34.575	-80	
34.6	-80	
34.625	-80	
34.65	-80	
34.675	-80	
34.7	-80	
34.725	-80	
34.75	-80	
34.775	-80	
34.8	-80	
34.825	-80	
34.85	-80	
34.875	-80	
34.9	-80	
34.925	-80	
34.95	-80	
34.975	-80	
35	-80	
35.025	-80	
35.05	-80	
35.075	-80	
35.1	-80	
35.125	-80	
35.15	-80	
35.175	-80	
35.2	-80	
35.225	-80	
35.25	-80	
35.275	-80	
35.3	-80	
35.325	-80	
35.35	-80	
35.375	-80	
35.4	-80	
35.425	-80	
35.45	-80	
35.475	-80	
35.5	-80	
35.525	-80	
35.55	-80	
35.575	-80	
35.6	-80	
35.625	-80	
35.65	-80	
35.675	-80	
35.7	-80	
35.725	-80	
35.75	-80	
35.775	-80	
35.8	-80	
35.825	-80	
35.85	-80	
35.875	-80	
35.9	-80	
35.925	-80	
35.95	-80	
35.975	-80	
36	-80	
36.025	-80	
36.05	-80	
36.075	-80	
36.1	-80	
36.125	-80	
36.15	-80	
36.175	-80	
36.2	-80	
36.225	-80	
36.25	-80	
36.275	-80	
36.3	-80	
36.325	-80	
36.35	-80	
36.375	-80	
36.4	-80	
36.425	-80	
36.45	-80	
36.475	-80	
36.5	-80	
36.525	-80	
36.55	-80	
36.575	-80	
36.6	-80	
36.625	-80	
36.65	-80	
36.675	-80	
36.7	-80	
36.725	-80	
36.75	-80	
36.775	-80	
36.8	-80	
36.825	-80	
36.85	-80	
36.875	-80	
36.9	-80	
36.925	-80	
36.95	-80	
36.975	-80	
37	-80	
37.025	-80	
37.05	-80	
37.075	-80	
37.1	-80	
37.125	-80	
37.15	-80	
37.175	-80	
37.2	-80	
37.225	-80	
37.25	-80	
37.275	-80	
37.3	-80	
37.325	-80	
37.35	-80	
37.375	-80	
37.4	-80	
37.425	-80	
37.45	-80	
37.475	-80	
37.5	-80	
37.525	-80	
37.55	-80	
37.575	-80	
37.6	-80	
37.625	-80	
37.65	-80	
37.675	-80	
37.7	-80	
37.725	-80	
37.75	-80	
37.775	-80	
37.8	-80	
37.825	-80	
37.85	-80	
37.875	-80	
37.9	-80	
37.925	-80	
37.95	-80	
37.975	-80	
38	-80	
38.025	-80	
38.05	-80	
38.075	-80	
38.1	-80	
38.125	-80	
38.15	-80	
38.175	-80	
38.2	-80	
38.225	-80	
38.25	-80	
38.275	-80	
38.3	-80	
38.325	-80	
38.35	-80	
38.375	-80	
38.4	-80	
38.425	-80	
38.45	-80	
38.475	-80	
38.5	-80	
38.525	-80	
38.55	-80	
38.575	-80	
38.6	-80	
38.625	-80	
38.65	-80	
38.675	-80	
38.7	-80	
38.725	-80	
38.75	-80	
38.775	-80	
38.8	-80	
38.825	-80	
38.85	-80	
38.875	-80	
38.9	-80	
38.925	-80	
38.95	-80	
38.975	-80	
39	-80	
39.025	-80	
39.05	-80	
39.075	-80	
39.1	-80	
39.125	-80	
39.15	-80	
39.175	-80	
39.2	-80	
39.225	-80	
39.25	-80	
39.275	-80	
39.3	-80	
39.325	-80	
39.35	-80	
39.375	-80	
39.4	-80	
39.425	-80	
39.45	-80	
39.475	-80	
39.5	-80	
39.525	-80	
39.55	-80	
39.575	-80	
39.6	-80	
39.625	-80	
39.65	-80	
39.675	-80	
39.7	-80	
39.725	-80	
39.75	-80	
39.775	-80	
39.8	-80	
39.825	-80	
39.85	-80	
39.875	-80	
39.9	-80	
39.925	-80	
39.95	-80	
39.975	-80	
40	-80	
40.025	-80	
40.05	-80	
40.075	-80	
40.1	-80	
40.125	-80	
40.15	-80	
40.175	-80	
40.2	-80	
40.225	-80	
40.25	-80	
40.275	-80	
40.3	-80	
40.325	-80	
40.35	-80	
40.375	-80	
40.4	-80	
40.425	-80	
40.45	-80	
40.475	-80	
40.5	-80	
40.525	-80	
40.55	-80	
40.575	-80	
40.6	-80	
40.625	-80	
40.65	-80	
40.675	-80	
40.7	-80	
40.725	-80	
40.75	-80	
40.775	-80	
40.8	-80	
40.825	-80	
40.85	-80	
40.875	-80	
40.9	-80	
40.925	-80	
40.95	-80	
40.975	-80	
41	-80	
41.025	-80	
41.05	-80	
41.075	-80	
41.1	-80	
41.125	-80	
41.15	-80	
41.175	-80	
41.2	-80	
41.225	-80	
41.25	-80	
41.275	-80	
41.3	-80	
41.325	-80	
41.35	-80	
41.375	-80	
41.4	-80	
41.425	-80	
41.45	-80	
41.475	-80	
41.5	-80	
41.525	-80	
41.55	-80	
41.575	-80	
41.6	-80	
41.625	-80	
41.65	-80	
41.675	-80	
41.7	-80	
41.725	-80	
41.75	-80	
41.775	-80	
41.8	-80	
41.825	-80	
41.85	-80	
41.875	-80	
41.9	-80	
41.925	-80	
41.95	-80	
41.975	-80	
42	-80	
42.025	-80	
42.05	-80	
42.075	-80	
42.1	-80	
42.125	-80	
42.15	-80	
42.175	-80	
42.2	-80	
42.225	-80	
42.25	-80	
42.275	-80	
42.3	-80	
42.325	-80	
42.35	-80	
42.375	-80	
42.4	-80	
42.425	-80	
42.45	-80	
42.475	-80	
42.5	-80	
42.525	-80	
42.55	-80	
42.575	-80	
42.6	-80	
42.625	-80	
42.65	-80	
42.675	-80	
42.7	-80	
42.725	-80	
42.75	-80	
42.775	-80	
42.8	-80	
42.825	-80	
42.85	-80	
42.875	-80	
42.9	-80	
42.925	-80	
42.95	-80	
42.975	-80	
43	-80	
43.025	-80	
43.05	-80	
43.075	-80	
43.1	-80	
43.125	-80	
43.15	-80	
43.175	-80	
43.2	-80	
43.225	-80	
43.25	-80	
43.275	-80	
43.3	-80	
43.325	-80	
43.35	-80	
43.375	-80	
43.4	-80	
43.425	-80	
43.45	-80	
43.475	-80	
43.5	-80	
43.525	-80	
43.55	-80	
43.575	-80	
43.6	-80	
43.625	-80	
43.65	-80	
43.675	-80	
43.7	-80	
43.725	-80	
43.75	-80	
43.775	-80	
43.8	-80	
43.825	-80	
43.85	-80	
43.875	-80	
43.9	-80	
43.925	-80	
43.95	-80	
43.975	-80	
44	-80	
44.025	-80	
44.05	-80	
44.075	-80	
